Time: 12:07:06.108028| SYSTEM   | Connect events done
Time: 12:07:10.836471| DEBUG    | func: 9| mode: 1| size: 13| data: update (302s)
Time: 12:07:10.864806| LOG      | [INFO]: received: update (302s)
Time: 12:07:10.939615| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:10.965544| SENSOR   | Yaw value received: 10.1
Time: 12:07:10.968146| SYSTEM   | Changed compass orientation
Time: 12:07:11.346738| DEBUG    | func: 9| mode: 1| size: 13| data: update (302s)
Time: 12:07:11.371704| LOG      | [INFO]: received: update (302s)
Time: 12:07:11.449079| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:11.472620| SENSOR   | Yaw value received: 10.1
Time: 12:07:11.474644| SYSTEM   | Changed compass orientation
Time: 12:07:11.855919| DEBUG    | func: 9| mode: 1| size: 13| data: update (303s)
Time: 12:07:11.877251| LOG      | [INFO]: received: update (303s)
Time: 12:07:11.958812| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:11.978140| SENSOR   | Yaw value received: 10.1
Time: 12:07:11.980726| SYSTEM   | Changed compass orientation
Time: 12:07:12.369009| DEBUG    | func: 9| mode: 1| size: 13| data: update (303s)
Time: 12:07:12.382873| LOG      | [INFO]: received: update (303s)
Time: 12:07:12.471186| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:12.483676| SENSOR   | Yaw value received: 10.1
Time: 12:07:12.485701| SYSTEM   | Changed compass orientation
Time: 12:07:12.891223| DEBUG    | func: 9| mode: 1| size: 13| data: update (304s)
Time: 12:07:12.990019| LOG      | [INFO]: received: update (304s)
Time: 12:07:12.993011| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:13.091108| SENSOR   | Yaw value received: 10.1
Time: 12:07:13.092770| SYSTEM   | Changed compass orientation
Time: 12:07:13.501394| DEBUG    | func: 9| mode: 1| size: 13| data: update (304s)
Time: 12:07:13.597347| LOG      | [INFO]: received: update (304s)
Time: 12:07:13.603836| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:13.698035| SENSOR   | Yaw value received: 10.1
Time: 12:07:13.699718| SYSTEM   | Changed compass orientation
Time: 12:07:14.011906| DEBUG    | func: 9| mode: 1| size: 13| data: update (305s)
Time: 12:07:14.102896| LOG      | [INFO]: received: update (305s)
Time: 12:07:14.113794| DEBUG    | func: 6| mode: 1| size: 4| data: 10.1
Time: 12:07:14.203720| SENSOR   | Yaw value received: 10.1
Time: 12:07:14.205713| SYSTEM   | Changed compass orientation
Time: 12:07:14.519193| DEBUG    | func: 9| mode: 1| size: 13| data: update (305s)
Time: 12:07:14.608795| LOG      | [INFO]: received: update (305s)
Time: 12:07:14.623630| DEBUG    | func: 6| mode: 1| size: 4| data: -5.9
Time: 12:07:14.710262| SENSOR   | Yaw value received: -5.9
Time: 12:07:14.711920| SYSTEM   | Changed compass orientation
Time: 12:07:15.030885| DEBUG    | func: 9| mode: 1| size: 13| data: update (306s)
Time: 12:07:15.113142| LOG      | [INFO]: received: update (306s)
Time: 12:07:15.133480| DEBUG    | func: 6| mode: 1| size: 4| data: -5.9
Time: 12:07:15.213928| SENSOR   | Yaw value received: -5.9
Time: 12:07:15.215952| SYSTEM   | Changed compass orientation
Time: 12:07:15.538968| DEBUG    | func: 9| mode: 1| size: 13| data: update (306s)
Time: 12:07:15.619271| LOG      | [INFO]: received: update (306s)
Time: 12:07:15.641812| DEBUG    | func: 6| mode: 1| size: 4| data: -30.6
Time: 12:07:15.720306| SENSOR   | Yaw value received: -30.6
Time: 12:07:15.722298| SYSTEM   | Changed compass orientation
Time: 12:07:16.048337| DEBUG    | func: 9| mode: 1| size: 13| data: update (307s)
Time: 12:07:16.125179| LOG      | [INFO]: received: update (307s)
Time: 12:07:16.151516| DEBUG    | func: 6| mode: 1| size: 4| data: -30.6
Time: 12:07:16.226180| SENSOR   | Yaw value received: -30.6
Time: 12:07:16.229208| SYSTEM   | Changed compass orientation
Time: 12:07:16.557872| DEBUG    | func: 9| mode: 1| size: 13| data: update (307s)
Time: 12:07:16.632427| LOG      | [INFO]: received: update (307s)
Time: 12:07:16.660735| DEBUG    | func: 6| mode: 1| size: 4| data: -39.2
Time: 12:07:16.733446| SENSOR   | Yaw value received: -39.2
Time: 12:07:16.736442| SYSTEM   | Changed compass orientation
Time: 12:07:17.069248| DEBUG    | func: 9| mode: 1| size: 13| data: update (308s)
Time: 12:07:17.139963| LOG      | [INFO]: received: update (308s)
Time: 12:07:17.172942| DEBUG    | func: 6| mode: 1| size: 4| data: -39.2
Time: 12:07:17.240931| SENSOR   | Yaw value received: -39.2
Time: 12:07:17.242955| SYSTEM   | Changed compass orientation
Time: 12:07:17.582985| DEBUG    | func: 9| mode: 1| size: 13| data: update (308s)
Time: 12:07:17.645295| LOG      | [INFO]: received: update (308s)
Time: 12:07:17.684975| DEBUG    | func: 6| mode: 1| size: 4| data: -58.3
Time: 12:07:17.746012| SENSOR   | Yaw value received: -58.3
Time: 12:07:17.748668| SYSTEM   | Changed compass orientation
Time: 12:07:18.106320| DEBUG    | func: 9| mode: 1| size: 13| data: update (309s)
Time: 12:07:18.151909| LOG      | [INFO]: received: update (309s)
Time: 12:07:18.209635| DEBUG    | func: 6| mode: 1| size: 4| data: -58.3
Time: 12:07:18.252395| SENSOR   | Yaw value received: -58.3
Time: 12:07:18.255416| SYSTEM   | Changed compass orientation
Time: 12:07:18.629634| DEBUG    | func: 9| mode: 1| size: 13| data: update (309s)
Time: 12:07:18.658721| LOG      | [INFO]: received: update (309s)
Time: 12:07:18.732914| DEBUG    | func: 6| mode: 1| size: 4| data: -57.4
Time: 12:07:18.759699| SENSOR   | Yaw value received: -57.4
Time: 12:07:18.762722| SYSTEM   | Changed compass orientation
Time: 12:07:19.154477| DEBUG    | func: 9| mode: 1| size: 13| data: update (310s)
Time: 12:07:19.166706| LOG      | [INFO]: received: update (310s)
Time: 12:07:19.257701| DEBUG    | func: 6| mode: 1| size: 4| data: -57.4
Time: 12:07:19.267473| SENSOR   | Yaw value received: -57.4
Time: 12:07:19.270467| SYSTEM   | Changed compass orientation
Time: 12:07:19.676107| DEBUG    | func: 9| mode: 1| size: 13| data: update (310s)
Time: 12:07:19.774028| LOG      | [INFO]: received: update (310s)
Time: 12:07:19.777209| DEBUG    | func: 6| mode: 1| size: 4| data: 18.1
Time: 12:07:19.875111| SENSOR   | Yaw value received: 18.1
Time: 12:07:19.877135| SYSTEM   | Changed compass orientation
Time: 12:07:20.189840| DEBUG    | func: 9| mode: 1| size: 13| data: update (311s)
Time: 12:07:20.279702| LOG      | [INFO]: received: update (311s)
Time: 12:07:20.292631| DEBUG    | func: 6| mode: 1| size: 4| data: 18.1
Time: 12:07:20.380657| SENSOR   | Yaw value received: 18.1
Time: 12:07:20.382655| SYSTEM   | Changed compass orientation
Time: 12:07:20.711895| DEBUG    | func: 9| mode: 1| size: 13| data: update (311s)
Time: 12:07:20.786290| LOG      | [INFO]: received: update (311s)
Time: 12:07:20.814522| DEBUG    | func: 6| mode: 1| size: 4| data: 110.1
Time: 12:07:20.888044| SENSOR   | Yaw value received: 110.1
Time: 12:07:20.890629| SYSTEM   | Changed compass orientation
Time: 12:07:21.323122| DEBUG    | func: 9| mode: 1| size: 13| data: update (312s)
Time: 12:07:21.394478| LOG      | [INFO]: received: update (312s)
Time: 12:07:21.425858| DEBUG    | func: 6| mode: 1| size: 4| data: 110.1
Time: 12:07:21.495267| SENSOR   | Yaw value received: 110.1
Time: 12:07:21.497264| SYSTEM   | Changed compass orientation
Time: 12:07:21.832245| DEBUG    | func: 9| mode: 1| size: 13| data: update (313s)
Time: 12:07:21.900795| LOG      | [INFO]: received: update (313s)
Time: 12:07:21.934744| DEBUG    | func: 6| mode: 1| size: 4| data: 111.4
Time: 12:07:22.001759| SENSOR   | Yaw value received: 111.4
Time: 12:07:22.003783| SYSTEM   | Changed compass orientation
Time: 12:07:22.341664| DEBUG    | func: 9| mode: 1| size: 13| data: update (313s)
Time: 12:07:22.407622| LOG      | [INFO]: received: update (313s)
Time: 12:07:22.443517| DEBUG    | func: 6| mode: 1| size: 4| data: 111.4
Time: 12:07:22.508678| SENSOR   | Yaw value received: 111.4
Time: 12:07:22.510703| SYSTEM   | Changed compass orientation
Time: 12:07:22.849942| DEBUG    | func: 9| mode: 1| size: 13| data: update (314s)
Time: 12:07:22.914389| LOG      | [INFO]: received: update (314s)
Time: 12:07:22.951999| DEBUG    | func: 6| mode: 1| size: 4| data: 111.9
Time: 12:07:23.015517| SENSOR   | Yaw value received: 111.9
Time: 12:07:23.017542| SYSTEM   | Changed compass orientation
Time: 12:07:23.359294| DEBUG    | func: 9| mode: 1| size: 13| data: update (314s)
Time: 12:07:23.421226| LOG      | [INFO]: received: update (314s)
Time: 12:07:23.462266| DEBUG    | func: 6| mode: 1| size: 4| data: 111.9
Time: 12:07:23.522058| SENSOR   | Yaw value received: 111.9
Time: 12:07:23.524083| SYSTEM   | Changed compass orientation
Time: 12:07:23.868268| DEBUG    | func: 9| mode: 1| size: 13| data: update (315s)
Time: 12:07:23.927416| LOG      | [INFO]: received: update (315s)
Time: 12:07:23.971676| DEBUG    | func: 6| mode: 1| size: 4| data: 81.4
Time: 12:07:24.028425| SENSOR   | Yaw value received: 81.4
Time: 12:07:24.030422| SYSTEM   | Changed compass orientation
Time: 12:07:24.377897| DEBUG    | func: 9| mode: 1| size: 13| data: update (315s)
Time: 12:07:24.433115| LOG      | [INFO]: received: update (315s)
Time: 12:07:24.481218| DEBUG    | func: 6| mode: 1| size: 4| data: 81.4
Time: 12:07:24.534108| SENSOR   | Yaw value received: 81.4
Time: 12:07:24.537103| SYSTEM   | Changed compass orientation
Time: 12:07:24.888914| DEBUG    | func: 9| mode: 1| size: 13| data: update (316s)
Time: 12:07:24.939688| LOG      | [INFO]: received: update (316s)
Time: 12:07:24.991881| DEBUG    | func: 6| mode: 1| size: 4| data: -4.0
Time: 12:07:25.040691| SENSOR   | Yaw value received: -4.0
Time: 12:07:25.042722| SYSTEM   | Changed compass orientation
Time: 12:07:25.402270| DEBUG    | func: 9| mode: 1| size: 13| data: update (316s)
Time: 12:07:25.446382| LOG      | [INFO]: received: update (316s)
Time: 12:07:25.504643| DEBUG    | func: 6| mode: 1| size: 4| data: -4.0
Time: 12:07:25.547472| SENSOR   | Yaw value received: -4.0
Time: 12:07:25.549470| SYSTEM   | Changed compass orientation
Time: 12:07:26.012373| DEBUG    | func: 9| mode: 1| size: 13| data: update (317s)
Time: 12:07:26.053979| LOG      | [INFO]: received: update (317s)
Time: 12:07:26.115691| DEBUG    | func: 6| mode: 1| size: 4| data: -17.2
Time: 12:07:26.155644| SENSOR   | Yaw value received: -17.2
Time: 12:07:26.158255| SYSTEM   | Changed compass orientation
Time: 12:07:26.521840| DEBUG    | func: 9| mode: 1| size: 13| data: update (317s)
Time: 12:07:26.561197| LOG      | [INFO]: received: update (317s)
Time: 12:07:26.624248| DEBUG    | func: 6| mode: 1| size: 4| data: -17.2
Time: 12:07:26.662173| SENSOR   | Yaw value received: -17.2
Time: 12:07:26.664198| SYSTEM   | Changed compass orientation
Time: 12:07:27.030735| DEBUG    | func: 9| mode: 1| size: 13| data: update (318s)
Time: 12:07:27.067670| LOG      | [INFO]: received: update (318s)
Time: 12:07:27.133910| DEBUG    | func: 6| mode: 1| size: 4| data: -23.8
Time: 12:07:27.168407| SENSOR   | Yaw value received: -23.8
Time: 12:07:27.171429| SYSTEM   | Changed compass orientation
Time: 12:07:27.539854| DEBUG    | func: 9| mode: 1| size: 13| data: update (318s)
Time: 12:07:27.573840| LOG      | [INFO]: received: update (318s)
Time: 12:07:27.641812| DEBUG    | func: 6| mode: 1| size: 4| data: -23.8
Time: 12:07:27.674930| SENSOR   | Yaw value received: -23.8
Time: 12:07:27.677772| SYSTEM   | Changed compass orientation
Time: 12:07:28.048207| DEBUG    | func: 9| mode: 1| size: 13| data: update (319s)
Time: 12:07:28.080821| LOG      | [INFO]: received: update (319s)
Time: 12:07:28.151215| DEBUG    | func: 6| mode: 1| size: 4| data: -7.4
Time: 12:07:28.181968| SENSOR   | Yaw value received: -7.4
Time: 12:07:28.183583| SYSTEM   | Changed compass orientation
Time: 12:07:28.556780| DEBUG    | func: 9| mode: 1| size: 13| data: update (319s)
Time: 12:07:28.586254| LOG      | [INFO]: received: update (319s)
Time: 12:07:28.660215| DEBUG    | func: 6| mode: 1| size: 4| data: -7.4
Time: 12:07:28.687569| SENSOR   | Yaw value received: -7.4
Time: 12:07:28.689151| SYSTEM   | Changed compass orientation
Time: 12:07:29.065185| DEBUG    | func: 9| mode: 1| size: 13| data: update (320s)
Time: 12:07:29.090977| LOG      | [INFO]: received: update (320s)
Time: 12:07:29.168053| DEBUG    | func: 6| mode: 1| size: 4| data: -4.7
Time: 12:07:29.191811| SENSOR   | Yaw value received: -4.7
Time: 12:07:29.193809| SYSTEM   | Changed compass orientation
Time: 12:07:29.580129| DEBUG    | func: 9| mode: 1| size: 13| data: update (320s)
Time: 12:07:29.596247| LOG      | [INFO]: received: update (320s)
Time: 12:07:29.682529| DEBUG    | func: 6| mode: 1| size: 4| data: -4.7
Time: 12:07:29.697256| SENSOR   | Yaw value received: -4.7
Time: 12:07:29.699281| SYSTEM   | Changed compass orientation
Time: 12:07:30.102044| DEBUG    | func: 9| mode: 1| size: 13| data: update (321s)
Time: 12:07:30.203208| LOG      | [INFO]: received: update (321s)
Time: 12:07:30.204204| DEBUG    | func: 6| mode: 1| size: 4| data: -1.7
Time: 12:07:30.304387| SENSOR   | Yaw value received: -1.7
Time: 12:07:30.306005| SYSTEM   | Changed compass orientation
Time: 12:07:30.616216| DEBUG    | func: 9| mode: 1| size: 13| data: update (321s)
Time: 12:07:30.708149| LOG      | [INFO]: received: update (321s)
Time: 12:07:30.718340| DEBUG    | func: 6| mode: 1| size: 4| data: -1.7
Time: 12:07:30.809171| SENSOR   | Yaw value received: -1.7
Time: 12:07:30.811201| SYSTEM   | Changed compass orientation
Time: 12:07:31.138641| DEBUG    | func: 9| mode: 1| size: 13| data: update (322s)
Time: 12:07:31.214114| LOG      | [INFO]: received: update (322s)
Time: 12:07:31.240239| DEBUG    | func: 6| mode: 1| size: 4| data: -2.7
Time: 12:07:31.315201| SENSOR   | Yaw value received: -2.7
Time: 12:07:31.317199| SYSTEM   | Changed compass orientation
Time: 12:07:31.662065| DEBUG    | func: 9| mode: 1| size: 13| data: update (322s)
Time: 12:07:31.720619| LOG      | [INFO]: received: update (322s)
Time: 12:07:31.765571| DEBUG    | func: 6| mode: 1| size: 4| data: -2.7
Time: 12:07:31.821525| SENSOR   | Yaw value received: -2.7
Time: 12:07:31.823550| SYSTEM   | Changed compass orientation
Time: 12:07:32.271276| DEBUG    | func: 9| mode: 1| size: 13| data: update (323s)
Time: 12:07:32.326804| LOG      | [INFO]: received: update (323s)
Time: 12:07:32.373505| DEBUG    | func: 6| mode: 1| size: 4| data: -3.5
Time: 12:07:32.427598| SENSOR   | Yaw value received: -3.5
Time: 12:07:32.429595| SYSTEM   | Changed compass orientation
Time: 12:07:32.780055| DEBUG    | func: 9| mode: 1| size: 13| data: update (323s)
Time: 12:07:32.832534| LOG      | [INFO]: received: update (323s)
Time: 12:07:32.883133| DEBUG    | func: 6| mode: 1| size: 4| data: -3.5
Time: 12:07:32.933432| SENSOR   | Yaw value received: -3.5
Time: 12:07:32.935442| SYSTEM   | Changed compass orientation
Time: 12:07:33.289208| DEBUG    | func: 9| mode: 1| size: 13| data: update (324s)
Time: 12:07:33.337739| LOG      | [INFO]: received: update (324s)
Time: 12:07:33.391837| DEBUG    | func: 6| mode: 1| size: 4| data: 0.6
Time: 12:07:33.438510| SENSOR   | Yaw value received: 0.6
Time: 12:07:33.439541| SYSTEM   | Changed compass orientation
Time: 12:07:33.799373| DEBUG    | func: 9| mode: 1| size: 13| data: update (324s)
Time: 12:07:33.842903| LOG      | [INFO]: received: update (324s)
Time: 12:07:33.902336| DEBUG    | func: 6| mode: 1| size: 4| data: 0.6
Time: 12:07:33.943900| SENSOR   | Yaw value received: 0.6
Time: 12:07:33.944932| SYSTEM   | Changed compass orientation
Time: 12:07:34.307868| DEBUG    | func: 9| mode: 1| size: 13| data: update (325s)
Time: 12:07:34.348936| LOG      | [INFO]: received: update (325s)
Time: 12:07:34.410657| DEBUG    | func: 6| mode: 1| size: 4| data: 80.1
Time: 12:07:34.450030| SENSOR   | Yaw value received: 80.1
Time: 12:07:34.452027| SYSTEM   | Changed compass orientation
Time: 12:07:34.817162| DEBUG    | func: 9| mode: 1| size: 13| data: update (326s)
Time: 12:07:34.854092| LOG      | [INFO]: received: update (326s)
Time: 12:07:34.919224| DEBUG    | func: 6| mode: 1| size: 4| data: 80.1
Time: 12:07:34.954424| SENSOR   | Yaw value received: 80.1
Time: 12:07:34.957011| SYSTEM   | Changed compass orientation
Time: 12:07:35.324264| DEBUG    | func: 9| mode: 1| size: 13| data: update (326s)
Time: 12:07:35.360272| LOG      | [INFO]: received: update (326s)
Time: 12:07:35.427503| DEBUG    | func: 6| mode: 1| size: 4| data: 88.8
Time: 12:07:35.461399| SENSOR   | Yaw value received: 88.8
Time: 12:07:35.463055| SYSTEM   | Changed compass orientation
Time: 12:07:35.834014| DEBUG    | func: 9| mode: 1| size: 13| data: update (327s)
Time: 12:07:35.865781| LOG      | [INFO]: received: update (327s)
Time: 12:07:35.935593| DEBUG    | func: 6| mode: 1| size: 4| data: 88.8
Time: 12:07:35.966701| SENSOR   | Yaw value received: 88.8
Time: 12:07:35.967703| SYSTEM   | Changed compass orientation
Time: 12:07:36.352194| DEBUG    | func: 9| mode: 1| size: 13| data: update (327s)
Time: 12:07:36.370478| LOG      | [INFO]: received: update (327s)
Time: 12:07:36.454087| DEBUG    | func: 6| mode: 1| size: 4| data: 103.8
Time: 12:07:36.471666| SENSOR   | Yaw value received: 103.8
Time: 12:07:36.473318| SYSTEM   | Changed compass orientation
Time: 12:07:36.874699| DEBUG    | func: 9| mode: 1| size: 13| data: update (328s)
Time: 12:07:36.877076| LOG      | [INFO]: received: update (328s)
Time: 12:07:36.977709| DEBUG    | func: 6| mode: 1| size: 4| data: 103.8
Time: 12:07:37.078432| SENSOR   | Yaw value received: 103.8
Time: 12:07:37.080457| SYSTEM   | Changed compass orientation
Time: 12:07:37.399299| DEBUG    | func: 9| mode: 1| size: 13| data: update (328s)
Time: 12:07:37.483176| LOG      | [INFO]: received: update (328s)
Time: 12:07:37.501117| DEBUG    | func: 6| mode: 1| size: 4| data: 96.9
Time: 12:07:37.584416| SENSOR   | Yaw value received: 96.9
Time: 12:07:37.586440| SYSTEM   | Changed compass orientation
Time: 12:07:37.923475| DEBUG    | func: 9| mode: 1| size: 13| data: update (329s)
Time: 12:07:37.989891| LOG      | [INFO]: received: update (329s)
Time: 12:07:38.026529| DEBUG    | func: 6| mode: 1| size: 4| data: 96.9
Time: 12:07:38.090953| SENSOR   | Yaw value received: 96.9
Time: 12:07:38.092978| SYSTEM   | Changed compass orientation
Time: 12:07:38.434963| DEBUG    | func: 9| mode: 1| size: 13| data: update (329s)
Time: 12:07:38.496060| LOG      | [INFO]: received: update (329s)
Time: 12:07:38.538065| DEBUG    | func: 6| mode: 1| size: 4| data: 91.2
Time: 12:07:38.597088| SENSOR   | Yaw value received: 91.2
Time: 12:07:38.599112| SYSTEM   | Changed compass orientation
Time: 12:07:38.958673| DEBUG    | func: 9| mode: 1| size: 13| data: update (330s)
Time: 12:07:39.001216| LOG      | [INFO]: received: update (330s)
Time: 12:07:39.061649| DEBUG    | func: 6| mode: 1| size: 4| data: 91.2
Time: 12:07:39.102018| SENSOR   | Yaw value received: 91.2
Time: 12:07:39.104011| SYSTEM   | Changed compass orientation
Time: 12:07:39.482521| DEBUG    | func: 9| mode: 1| size: 13| data: update (330s)
Time: 12:07:39.507042| LOG      | [INFO]: received: update (330s)
Time: 12:07:39.584569| DEBUG    | func: 6| mode: 1| size: 4| data: 89.4
Time: 12:07:39.608339| SENSOR   | Yaw value received: 89.4
Time: 12:07:39.610352| SYSTEM   | Changed compass orientation
Time: 12:07:40.004839| DEBUG    | func: 9| mode: 1| size: 13| data: update (331s)
Time: 12:07:40.012934| LOG      | [INFO]: received: update (331s)
Time: 12:07:40.108083| DEBUG    | func: 6| mode: 1| size: 4| data: 89.4
Time: 12:07:40.113973| SENSOR   | Yaw value received: 89.4
Time: 12:07:40.115999| SYSTEM   | Changed compass orientation
Time: 12:07:40.616321| DEBUG    | func: 9| mode: 1| size: 13| data: update (331s)
Time: 12:07:40.619336| LOG      | [INFO]: received: update (331s)
Time: 12:07:40.718313| DEBUG    | func: 6| mode: 1| size: 4| data: 65.9
Time: 12:07:40.720315| SENSOR   | Yaw value received: 65.9
Time: 12:07:40.722309| SYSTEM   | Changed compass orientation
Time: 12:07:41.126378| DEBUG    | func: 9| mode: 1| size: 13| data: update (332s)
Time: 12:07:41.226305| LOG      | [INFO]: received: update (332s)
Time: 12:07:41.227052| DEBUG    | func: 6| mode: 1| size: 4| data: 65.9
Time: 12:07:41.327369| SENSOR   | Yaw value received: 65.9
Time: 12:07:41.329430| SYSTEM   | Changed compass orientation
Time: 12:07:41.634997| DEBUG    | func: 9| mode: 1| size: 13| data: update (332s)
Time: 12:07:41.733202| LOG      | [INFO]: received: update (332s)
Time: 12:07:41.738039| DEBUG    | func: 6| mode: 1| size: 4| data: 12.1
Time: 12:07:41.834117| SENSOR   | Yaw value received: 12.1
Time: 12:07:41.837111| SYSTEM   | Changed compass orientation
Time: 12:07:42.145791| DEBUG    | func: 9| mode: 1| size: 13| data: update (333s)
Time: 12:07:42.240207| LOG      | [INFO]: received: update (333s)
Time: 12:07:42.248287| DEBUG    | func: 6| mode: 1| size: 4| data: 12.1
Time: 12:07:42.340987| SENSOR   | Yaw value received: 12.1
Time: 12:07:42.343012| SYSTEM   | Changed compass orientation
Time: 12:07:42.652720| DEBUG    | func: 9| mode: 1| size: 13| data: update (333s)
Time: 12:07:42.846837| LOG      | [INFO]: received: update (333s)
Time: 12:07:42.854639| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:07:42.947889| SENSOR   | Yaw value received: 7.2
Time: 12:07:42.949913| SYSTEM   | Changed compass orientation
Time: 12:07:43.160400| DEBUG    | func: 9| mode: 1| size: 13| data: update (334s)
Time: 12:07:43.251088| LOG      | [INFO]: received: update (334s)
Time: 12:07:43.264532| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:07:43.351693| SENSOR   | Yaw value received: 7.2
Time: 12:07:43.353687| SYSTEM   | Changed compass orientation
Time: 12:07:43.670175| DEBUG    | func: 9| mode: 1| size: 13| data: update (334s)
Time: 12:07:43.756753| LOG      | [INFO]: received: update (334s)
Time: 12:07:43.772238| DEBUG    | func: 6| mode: 1| size: 4| data: -1.8
Time: 12:07:43.857815| SENSOR   | Yaw value received: -1.8
Time: 12:07:43.859839| SYSTEM   | Changed compass orientation
Time: 12:07:44.179196| DEBUG    | func: 9| mode: 1| size: 13| data: update (335s)
Time: 12:07:44.261989| LOG      | [INFO]: received: update (335s)
Time: 12:07:44.282430| DEBUG    | func: 6| mode: 1| size: 4| data: -1.8
Time: 12:07:44.362988| SENSOR   | Yaw value received: -1.8
Time: 12:07:44.365012| SYSTEM   | Changed compass orientation
Time: 12:07:44.695003| DEBUG    | func: 9| mode: 1| size: 13| data: update (335s)
Time: 12:07:44.766828| LOG      | [INFO]: received: update (335s)
Time: 12:07:44.796020| DEBUG    | func: 6| mode: 1| size: 4| data: -9.5
Time: 12:07:44.867490| SENSOR   | Yaw value received: -9.5
Time: 12:07:44.869171| SYSTEM   | Changed compass orientation
Time: 12:07:45.303606| DEBUG    | func: 9| mode: 1| size: 13| data: update (336s)
Time: 12:07:45.373692| LOG      | [INFO]: received: update (336s)
Time: 12:07:45.407884| DEBUG    | func: 6| mode: 1| size: 4| data: -9.5
Time: 12:07:45.474676| SENSOR   | Yaw value received: -9.5
Time: 12:07:45.476701| SYSTEM   | Changed compass orientation
Time: 12:07:45.815298| DEBUG    | func: 9| mode: 1| size: 13| data: update (336s)
Time: 12:07:45.879878| LOG      | [INFO]: received: update (336s)
Time: 12:07:45.915706| DEBUG    | func: 6| mode: 1| size: 4| data: -8.3
