Time: 12:03:27.687059| SYSTEM   | Connect events done
Time: 12:03:30.421998| LOG      | [INFO]: received: update (81s)
Time: 12:03:30.436754| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:30.523003| SENSOR   | Yaw value received: 11.2
Time: 12:03:30.525027| SYSTEM   | Changed compass orientation
Time: 12:03:30.847528| DEBUG    | func: 9| mode: 1| size: 12| data: update (82s)
Time: 12:03:30.927959| LOG      | [INFO]: received: update (82s)
Time: 12:03:30.950671| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:31.029114| SENSOR   | Yaw value received: 11.2
Time: 12:03:31.031106| SYSTEM   | Changed compass orientation
Time: 12:03:31.367882| DEBUG    | func: 9| mode: 1| size: 12| data: update (82s)
Time: 12:03:31.434028| LOG      | [INFO]: received: update (82s)
Time: 12:03:31.471098| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:31.535000| SENSOR   | Yaw value received: 11.2
Time: 12:03:31.537590| SYSTEM   | Changed compass orientation
Time: 12:03:31.977961| DEBUG    | func: 9| mode: 1| size: 12| data: update (83s)
Time: 12:03:32.039296| LOG      | [INFO]: received: update (83s)
Time: 12:03:32.081203| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:32.140573| SENSOR   | Yaw value received: 11.2
Time: 12:03:32.143091| SYSTEM   | Changed compass orientation
Time: 12:03:32.487965| DEBUG    | func: 9| mode: 1| size: 12| data: update (83s)
Time: 12:03:32.545774| LOG      | [INFO]: received: update (83s)
Time: 12:03:32.591187| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:32.647033| SENSOR   | Yaw value received: 11.2
Time: 12:03:32.648623| SYSTEM   | Changed compass orientation
Time: 12:03:32.998470| DEBUG    | func: 9| mode: 1| size: 12| data: update (84s)
Time: 12:03:33.052218| LOG      | [INFO]: received: update (84s)
Time: 12:03:33.101878| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:33.153322| SENSOR   | Yaw value received: 11.2
Time: 12:03:33.155343| SYSTEM   | Changed compass orientation
Time: 12:03:33.508945| DEBUG    | func: 9| mode: 1| size: 12| data: update (84s)
Time: 12:03:33.558419| LOG      | [INFO]: received: update (84s)
Time: 12:03:33.610956| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:33.659218| SENSOR   | Yaw value received: 11.2
Time: 12:03:33.661243| SYSTEM   | Changed compass orientation
Time: 12:03:34.017686| DEBUG    | func: 9| mode: 1| size: 12| data: update (85s)
Time: 12:03:34.064138| LOG      | [INFO]: received: update (85s)
Time: 12:03:34.121797| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:34.165129| SENSOR   | Yaw value received: 11.2
Time: 12:03:34.167126| SYSTEM   | Changed compass orientation
Time: 12:03:34.527264| DEBUG    | func: 9| mode: 1| size: 12| data: update (85s)
Time: 12:03:34.570898| LOG      | [INFO]: received: update (85s)
Time: 12:03:34.630692| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:34.671884| SENSOR   | Yaw value received: 11.2
Time: 12:03:34.673908| SYSTEM   | Changed compass orientation
Time: 12:03:35.037729| DEBUG    | func: 9| mode: 1| size: 12| data: update (86s)
Time: 12:03:35.077133| LOG      | [INFO]: received: update (86s)
Time: 12:03:35.140756| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:35.177562| SENSOR   | Yaw value received: 11.2
Time: 12:03:35.180557| SYSTEM   | Changed compass orientation
Time: 12:03:35.545246| DEBUG    | func: 9| mode: 1| size: 12| data: update (86s)
Time: 12:03:35.583417| LOG      | [INFO]: received: update (86s)
Time: 12:03:35.647176| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:35.684368| SENSOR   | Yaw value received: 11.2
Time: 12:03:35.686365| SYSTEM   | Changed compass orientation
Time: 12:03:36.053885| DEBUG    | func: 9| mode: 1| size: 12| data: update (87s)
Time: 12:03:36.089867| LOG      | [INFO]: received: update (87s)
Time: 12:03:36.156182| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:36.191071| SENSOR   | Yaw value received: 11.2
Time: 12:03:36.193068| SYSTEM   | Changed compass orientation
Time: 12:03:36.572951| DEBUG    | func: 9| mode: 1| size: 12| data: update (87s)
Time: 12:03:36.595006| LOG      | [INFO]: received: update (87s)
Time: 12:03:36.676204| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:36.695425| SENSOR   | Yaw value received: 11.2
Time: 12:03:36.697444| SYSTEM   | Changed compass orientation
Time: 12:03:37.093478| DEBUG    | func: 9| mode: 1| size: 12| data: update (88s)
Time: 12:03:37.100438| LOG      | [INFO]: received: update (88s)
Time: 12:03:37.195550| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:37.201447| SENSOR   | Yaw value received: 11.2
Time: 12:03:37.203472| SYSTEM   | Changed compass orientation
Time: 12:03:37.703494| DEBUG    | func: 9| mode: 1| size: 12| data: update (89s)
Time: 12:03:37.706784| LOG      | [INFO]: received: update (89s)
Time: 12:03:37.806309| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:37.908001| SENSOR   | Yaw value received: 11.2
Time: 12:03:37.909999| SYSTEM   | Changed compass orientation
Time: 12:03:38.214955| DEBUG    | func: 9| mode: 1| size: 12| data: update (89s)
Time: 12:03:38.313604| LOG      | [INFO]: received: update (89s)
Time: 12:03:38.318387| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:38.414569| SENSOR   | Yaw value received: 11.2
Time: 12:03:38.416594| SYSTEM   | Changed compass orientation
Time: 12:03:38.724959| DEBUG    | func: 9| mode: 1| size: 12| data: update (90s)
Time: 12:03:38.819948| LOG      | [INFO]: received: update (90s)
Time: 12:03:38.826680| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:38.920997| SENSOR   | Yaw value received: 11.2
Time: 12:03:38.922995| SYSTEM   | Changed compass orientation
Time: 12:03:39.234091| DEBUG    | func: 9| mode: 1| size: 12| data: update (90s)
Time: 12:03:39.325343| LOG      | [INFO]: received: update (90s)
Time: 12:03:39.337444| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:39.426201| SENSOR   | Yaw value received: 11.2
Time: 12:03:39.428225| SYSTEM   | Changed compass orientation
Time: 12:03:39.742851| DEBUG    | func: 9| mode: 1| size: 12| data: update (91s)
Time: 12:03:39.830560| LOG      | [INFO]: received: update (91s)
Time: 12:03:39.844488| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:39.931511| SENSOR   | Yaw value received: 11.2
Time: 12:03:39.933540| SYSTEM   | Changed compass orientation
Time: 12:03:40.252577| DEBUG    | func: 9| mode: 1| size: 12| data: update (91s)
Time: 12:03:40.337467| LOG      | [INFO]: received: update (91s)
Time: 12:03:40.356650| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:40.438453| SENSOR   | Yaw value received: 11.2
Time: 12:03:40.440477| SYSTEM   | Changed compass orientation
Time: 12:03:40.760709| DEBUG    | func: 9| mode: 1| size: 12| data: update (92s)
Time: 12:03:40.843345| LOG      | [INFO]: received: update (92s)
Time: 12:03:40.863708| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:40.944314| SENSOR   | Yaw value received: 11.2
Time: 12:03:40.946339| SYSTEM   | Changed compass orientation
Time: 12:03:41.271189| DEBUG    | func: 9| mode: 1| size: 12| data: update (92s)
Time: 12:03:41.349617| LOG      | [INFO]: received: update (92s)
Time: 12:03:41.373647| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:41.450610| SENSOR   | Yaw value received: 11.2
Time: 12:03:41.452607| SYSTEM   | Changed compass orientation
Time: 12:03:41.777549| DEBUG    | func: 9| mode: 1| size: 12| data: update (93s)
Time: 12:03:41.855827| LOG      | [INFO]: received: update (93s)
Time: 12:03:41.880128| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:41.956807| SENSOR   | Yaw value received: 11.2
Time: 12:03:41.958833| SYSTEM   | Changed compass orientation
Time: 12:03:42.297824| DEBUG    | func: 9| mode: 1| size: 12| data: update (93s)
Time: 12:03:42.362748| LOG      | [INFO]: received: update (93s)
Time: 12:03:42.398652| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:42.463482| SENSOR   | Yaw value received: 11.2
Time: 12:03:42.465472| SYSTEM   | Changed compass orientation
Time: 12:03:42.818674| DEBUG    | func: 9| mode: 1| size: 12| data: update (94s)
Time: 12:03:42.868439| LOG      | [INFO]: received: update (94s)
Time: 12:03:42.921989| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:42.969449| SENSOR   | Yaw value received: 11.2
Time: 12:03:42.971473| SYSTEM   | Changed compass orientation
Time: 12:03:43.430177| DEBUG    | func: 9| mode: 1| size: 12| data: update (94s)
Time: 12:03:43.475505| LOG      | [INFO]: received: update (94s)
Time: 12:03:43.533716| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:43.576497| SENSOR   | Yaw value received: 11.2
Time: 12:03:43.578496| SYSTEM   | Changed compass orientation
Time: 12:03:43.940705| DEBUG    | func: 9| mode: 1| size: 12| data: update (95s)
Time: 12:03:43.982575| LOG      | [INFO]: received: update (95s)
Time: 12:03:44.043475| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:44.083623| SENSOR   | Yaw value received: 11.2
Time: 12:03:44.085649| SYSTEM   | Changed compass orientation
Time: 12:03:44.447917| DEBUG    | func: 9| mode: 1| size: 12| data: update (95s)
Time: 12:03:44.489367| LOG      | [INFO]: received: update (95s)
Time: 12:03:44.550716| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:44.591029| SENSOR   | Yaw value received: 11.2
Time: 12:03:44.592698| SYSTEM   | Changed compass orientation
Time: 12:03:44.957417| DEBUG    | func: 9| mode: 1| size: 12| data: update (96s)
Time: 12:03:44.996298| LOG      | [INFO]: received: update (96s)
Time: 12:03:45.060436| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:45.097463| SENSOR   | Yaw value received: 11.2
Time: 12:03:45.100092| SYSTEM   | Changed compass orientation
Time: 12:03:45.467451| DEBUG    | func: 9| mode: 1| size: 12| data: update (96s)
Time: 12:03:45.503027| LOG      | [INFO]: received: update (96s)
Time: 12:03:45.569992| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:45.603912| SENSOR   | Yaw value received: 11.2
Time: 12:03:45.606903| SYSTEM   | Changed compass orientation
Time: 12:03:45.976998| DEBUG    | func: 9| mode: 1| size: 12| data: update (97s)
Time: 12:03:46.009754| LOG      | [INFO]: received: update (97s)
Time: 12:03:46.080289| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:46.110661| SENSOR   | Yaw value received: 11.2
Time: 12:03:46.112685| SYSTEM   | Changed compass orientation
Time: 12:03:46.487058| DEBUG    | func: 9| mode: 1| size: 12| data: update (97s)
Time: 12:03:46.516458| LOG      | [INFO]: received: update (97s)
Time: 12:03:46.589387| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:46.617542| SENSOR   | Yaw value received: 11.2
Time: 12:03:46.619567| SYSTEM   | Changed compass orientation
Time: 12:03:46.995007| DEBUG    | func: 9| mode: 1| size: 12| data: update (98s)
Time: 12:03:47.022087| LOG      | [INFO]: received: update (98s)
Time: 12:03:47.098290| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:47.122534| SENSOR   | Yaw value received: 11.2
Time: 12:03:47.124561| SYSTEM   | Changed compass orientation
Time: 12:03:47.504438| DEBUG    | func: 9| mode: 1| size: 12| data: update (98s)
Time: 12:03:47.528168| LOG      | [INFO]: received: update (98s)
Time: 12:03:47.607501| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:47.629923| SENSOR   | Yaw value received: 11.2
Time: 12:03:47.631662| SYSTEM   | Changed compass orientation
Time: 12:03:48.024045| DEBUG    | func: 9| mode: 1| size: 12| data: update (99s)
Time: 12:03:48.035348| LOG      | [INFO]: received: update (99s)
Time: 12:03:48.127103| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:48.136798| SENSOR   | Yaw value received: 11.2
Time: 12:03:48.139459| SYSTEM   | Changed compass orientation
Time: 12:03:48.544275| DEBUG    | func: 9| mode: 1| size: 12| data: update (99s)
Time: 12:03:48.643004| LOG      | [INFO]: received: update (99s)
Time: 12:03:48.645003| DEBUG    | func: 6| mode: 1| size: 4| data: 11.2
Time: 12:03:48.743908| SENSOR   | Yaw value received: 11.2
Time: 12:03:48.745933| SYSTEM   | Changed compass orientation
Time: 12:03:49.059720| DEBUG    | func: 9| mode: 1| size: 13| data: update (100s)
Time: 12:03:49.149375| LOG      | [INFO]: received: update (100s)
Time: 12:03:49.161739| DEBUG    | func: 6| mode: 1| size: 4| data: 11.1
Time: 12:03:49.250379| SENSOR   | Yaw value received: 11.1
Time: 12:03:49.252375| SYSTEM   | Changed compass orientation
Time: 12:03:49.670086| DEBUG    | func: 9| mode: 1| size: 13| data: update (100s)
Time: 12:03:49.754456| LOG      | [INFO]: received: update (100s)
Time: 12:03:49.771607| DEBUG    | func: 6| mode: 1| size: 4| data: 11.1
Time: 12:03:49.855167| SENSOR   | Yaw value received: 11.1
Time: 12:03:49.857192| SYSTEM   | Changed compass orientation
Time: 12:03:50.177556| DEBUG    | func: 9| mode: 1| size: 13| data: update (101s)
Time: 12:03:50.260868| LOG      | [INFO]: received: update (101s)
Time: 12:03:50.279986| DEBUG    | func: 6| mode: 1| size: 4| data: 6.6
Time: 12:03:50.361653| SENSOR   | Yaw value received: 6.6
Time: 12:03:50.363675| SYSTEM   | Changed compass orientation
Time: 12:03:50.686418| DEBUG    | func: 9| mode: 1| size: 13| data: update (102s)
Time: 12:03:50.766336| LOG      | [INFO]: received: update (102s)
Time: 12:03:50.787895| DEBUG    | func: 6| mode: 1| size: 4| data: 6.6
Time: 12:03:50.867354| SENSOR   | Yaw value received: 6.6
Time: 12:03:50.869383| SYSTEM   | Changed compass orientation
Time: 12:03:51.194142| DEBUG    | func: 9| mode: 1| size: 13| data: update (102s)
Time: 12:03:51.271378| LOG      | [INFO]: received: update (102s)
Time: 12:03:51.297328| DEBUG    | func: 6| mode: 1| size: 4| data: 6.5
Time: 12:03:51.372190| SENSOR   | Yaw value received: 6.5
Time: 12:03:51.374188| SYSTEM   | Changed compass orientation
Time: 12:03:51.703144| DEBUG    | func: 9| mode: 1| size: 13| data: update (103s)
Time: 12:03:51.777418| LOG      | [INFO]: received: update (103s)
Time: 12:03:51.804593| DEBUG    | func: 6| mode: 1| size: 4| data: 6.5
Time: 12:03:51.879250| SENSOR   | Yaw value received: 6.5
Time: 12:03:51.880854| SYSTEM   | Changed compass orientation
Time: 12:03:52.210864| DEBUG    | func: 9| mode: 1| size: 13| data: update (103s)
Time: 12:03:52.384986| LOG      | [INFO]: received: update (103s)
Time: 12:03:52.418098| DEBUG    | func: 6| mode: 1| size: 4| data: 6.3
Time: 12:03:52.485775| SENSOR   | Yaw value received: 6.3
Time: 12:03:52.487804| SYSTEM   | Changed compass orientation
Time: 12:03:52.721648| DEBUG    | func: 9| mode: 1| size: 13| data: update (104s)
Time: 12:03:52.789983| LOG      | [INFO]: received: update (104s)
Time: 12:03:52.824859| DEBUG    | func: 6| mode: 1| size: 4| data: 6.3
Time: 12:03:52.890979| SENSOR   | Yaw value received: 6.3
Time: 12:03:52.893004| SYSTEM   | Changed compass orientation
Time: 12:03:53.235557| DEBUG    | func: 9| mode: 1| size: 13| data: update (104s)
Time: 12:03:53.294846| LOG      | [INFO]: received: update (104s)
Time: 12:03:53.339219| DEBUG    | func: 6| mode: 1| size: 4| data: 7.0
Time: 12:03:53.395949| SENSOR   | Yaw value received: 7.0
Time: 12:03:53.397537| SYSTEM   | Changed compass orientation
Time: 12:03:53.844119| DEBUG    | func: 9| mode: 1| size: 13| data: update (105s)
Time: 12:03:53.901741| LOG      | [INFO]: received: update (105s)
Time: 12:03:53.948330| DEBUG    | func: 6| mode: 1| size: 4| data: 7.0
Time: 12:03:54.002258| SENSOR   | Yaw value received: 7.0
Time: 12:03:54.004300| SYSTEM   | Changed compass orientation
Time: 12:03:54.354208| DEBUG    | func: 9| mode: 1| size: 13| data: update (105s)
Time: 12:03:54.407375| LOG      | [INFO]: received: update (105s)
Time: 12:03:54.457472| DEBUG    | func: 6| mode: 1| size: 4| data: 6.9
Time: 12:03:54.508421| SENSOR   | Yaw value received: 6.9
Time: 12:03:54.510419| SYSTEM   | Changed compass orientation
Time: 12:03:54.864201| DEBUG    | func: 9| mode: 1| size: 13| data: update (106s)
Time: 12:03:54.913261| LOG      | [INFO]: received: update (106s)
Time: 12:03:54.967475| DEBUG    | func: 6| mode: 1| size: 4| data: 6.9
Time: 12:03:55.014343| SENSOR   | Yaw value received: 6.9
Time: 12:03:55.016367| SYSTEM   | Changed compass orientation
Time: 12:03:55.373724| DEBUG    | func: 9| mode: 1| size: 13| data: update (106s)
Time: 12:03:55.418221| LOG      | [INFO]: received: update (106s)
Time: 12:03:55.476840| DEBUG    | func: 6| mode: 1| size: 4| data: 7.1
Time: 12:03:55.519095| SENSOR   | Yaw value received: 7.1
Time: 12:03:55.521131| SYSTEM   | Changed compass orientation
Time: 12:03:55.882641| DEBUG    | func: 9| mode: 1| size: 13| data: update (107s)
Time: 12:03:55.924087| LOG      | [INFO]: received: update (107s)
Time: 12:03:55.985527| DEBUG    | func: 6| mode: 1| size: 4| data: 7.1
Time: 12:03:56.025317| SENSOR   | Yaw value received: 7.1
Time: 12:03:56.028310| SYSTEM   | Changed compass orientation
Time: 12:03:56.389806| DEBUG    | func: 9| mode: 1| size: 13| data: update (107s)
Time: 12:03:56.430684| LOG      | [INFO]: received: update (107s)
Time: 12:03:56.492399| DEBUG    | func: 6| mode: 1| size: 4| data: 6.7
Time: 12:03:56.531710| SENSOR   | Yaw value received: 6.7
Time: 12:03:56.533757| SYSTEM   | Changed compass orientation
Time: 12:03:56.898588| DEBUG    | func: 9| mode: 1| size: 13| data: update (108s)
Time: 12:03:56.936548| LOG      | [INFO]: received: update (108s)
Time: 12:03:57.000855| DEBUG    | func: 6| mode: 1| size: 4| data: 6.7
Time: 12:03:57.037511| SENSOR   | Yaw value received: 6.7
Time: 12:03:57.039553| SYSTEM   | Changed compass orientation
Time: 12:03:57.406107| DEBUG    | func: 9| mode: 1| size: 13| data: update (108s)
Time: 12:03:57.442168| LOG      | [INFO]: received: update (108s)
Time: 12:03:57.509325| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:03:57.543263| SENSOR   | Yaw value received: 7.2
Time: 12:03:57.545260| SYSTEM   | Changed compass orientation
Time: 12:03:57.925513| DEBUG    | func: 9| mode: 1| size: 13| data: update (109s)
Time: 12:03:57.948650| LOG      | [INFO]: received: update (109s)
Time: 12:03:58.027540| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:03:58.049645| SENSOR   | Yaw value received: 7.2
Time: 12:03:58.051643| SYSTEM   | Changed compass orientation
Time: 12:03:58.534519| DEBUG    | func: 9| mode: 1| size: 13| data: update (109s)
Time: 12:03:58.554858| LOG      | [INFO]: received: update (109s)
Time: 12:03:58.637379| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:03:58.656112| SENSOR   | Yaw value received: 7.2
Time: 12:03:58.658136| SYSTEM   | Changed compass orientation
Time: 12:03:59.043667| DEBUG    | func: 9| mode: 1| size: 13| data: update (110s)
Time: 12:03:59.061134| LOG      | [INFO]: received: update (110s)
Time: 12:03:59.148104| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:03:59.162554| SENSOR   | Yaw value received: 7.2
Time: 12:03:59.164141| SYSTEM   | Changed compass orientation
Time: 12:03:59.553907| DEBUG    | func: 9| mode: 1| size: 13| data: update (110s)
Time: 12:03:59.566611| LOG      | [INFO]: received: update (110s)
Time: 12:03:59.657057| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:03:59.667032| SENSOR   | Yaw value received: 7.2
Time: 12:03:59.669057| SYSTEM   | Changed compass orientation
Time: 12:04:00.062057| DEBUG    | func: 9| mode: 1| size: 13| data: update (111s)
Time: 12:04:00.072343| LOG      | [INFO]: received: update (111s)
Time: 12:04:00.165088| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:00.173499| SENSOR   | Yaw value received: 7.2
Time: 12:04:00.175524| SYSTEM   | Changed compass orientation
Time: 12:04:00.572651| DEBUG    | func: 9| mode: 1| size: 13| data: update (111s)
Time: 12:04:00.578511| LOG      | [INFO]: received: update (111s)
Time: 12:04:00.675265| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:00.679226| SENSOR   | Yaw value received: 7.2
Time: 12:04:00.681151| SYSTEM   | Changed compass orientation
Time: 12:04:01.081639| DEBUG    | func: 9| mode: 1| size: 13| data: update (112s)
Time: 12:04:01.084427| LOG      | [INFO]: received: update (112s)
Time: 12:04:01.183454| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:01.185799| SENSOR   | Yaw value received: 7.2
Time: 12:04:01.187636| SYSTEM   | Changed compass orientation
Time: 12:04:01.590147| DEBUG    | func: 9| mode: 1| size: 13| data: update (112s)
Time: 12:04:01.591611| LOG      | [INFO]: received: update (112s)
Time: 12:04:01.693378| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:01.793049| SENSOR   | Yaw value received: 7.2
Time: 12:04:01.795046| SYSTEM   | Changed compass orientation
Time: 12:04:02.100658| DEBUG    | func: 9| mode: 1| size: 13| data: update (113s)
Time: 12:04:02.198328| LOG      | [INFO]: received: update (113s)
Time: 12:04:02.203650| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:02.298730| SENSOR   | Yaw value received: 7.2
Time: 12:04:02.300754| SYSTEM   | Changed compass orientation
Time: 12:04:02.616458| DEBUG    | func: 9| mode: 1| size: 13| data: update (113s)
Time: 12:04:02.703575| LOG      | [INFO]: received: update (113s)
Time: 12:04:02.719711| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:02.804430| SENSOR   | Yaw value received: 7.2
Time: 12:04:02.806454| SYSTEM   | Changed compass orientation
Time: 12:04:03.139788| DEBUG    | func: 9| mode: 1| size: 13| data: update (114s)
Time: 12:04:03.209614| LOG      | [INFO]: received: update (114s)
Time: 12:04:03.242316| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:03.310175| SENSOR   | Yaw value received: 7.2
Time: 12:04:03.312172| SYSTEM   | Changed compass orientation
Time: 12:04:03.659760| DEBUG    | func: 9| mode: 1| size: 13| data: update (115s)
Time: 12:04:03.715078| LOG      | [INFO]: received: update (115s)
Time: 12:04:03.763461| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:03.815786| SENSOR   | Yaw value received: 7.2
Time: 12:04:03.817783| SYSTEM   | Changed compass orientation
Time: 12:04:04.271151| DEBUG    | func: 9| mode: 1| size: 13| data: update (115s)
Time: 12:04:04.321398| LOG      | [INFO]: received: update (115s)
Time: 12:04:04.374344| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:04.422406| SENSOR   | Yaw value received: 7.2
Time: 12:04:04.424404| SYSTEM   | Changed compass orientation
Time: 12:04:04.780114| DEBUG    | func: 9| mode: 1| size: 13| data: update (116s)
Time: 12:04:04.827282| LOG      | [INFO]: received: update (116s)
Time: 12:04:04.882060| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:04.927800| SENSOR   | Yaw value received: 7.2
Time: 12:04:04.929797| SYSTEM   | Changed compass orientation
Time: 12:04:05.289384| DEBUG    | func: 9| mode: 1| size: 13| data: update (116s)
Time: 12:04:05.332181| LOG      | [INFO]: received: update (116s)
Time: 12:04:05.392703| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:05.432928| SENSOR   | Yaw value received: 7.2
Time: 12:04:05.434952| SYSTEM   | Changed compass orientation
Time: 12:04:05.798852| DEBUG    | func: 9| mode: 1| size: 13| data: update (117s)
Time: 12:04:05.837989| LOG      | [INFO]: received: update (117s)
Time: 12:04:05.902020| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:05.938842| SENSOR   | Yaw value received: 7.2
Time: 12:04:05.940867| SYSTEM   | Changed compass orientation
Time: 12:04:06.309105| DEBUG    | func: 9| mode: 1| size: 13| data: update (117s)
Time: 12:04:06.344316| LOG      | [INFO]: received: update (117s)
Time: 12:04:06.411027| DEBUG    | func: 6| mode: 1| size: 4| data: 7.2
Time: 12:04:06.445951| SENSOR   | Yaw value received: 7.2
Time: 12:04:06.447613| SYSTEM   | Changed compass orientation
Time: 12:04:06.817284| DEBUG    | func: 9| mode: 1| size: 13| data: update (118s)
Time: 12:04:06.851206| LOG      | [INFO]: received: update (118s)
Time: 12:04:06.919284| DEBUG    | func: 6| mode: 1| size: 4| data: 7.4
Time: 12:04:06.952167| SENSOR   | Yaw value received: 7.4
Time: 12:04:06.954165| SYSTEM   | Changed compass orientation
Time: 12:04:07.325791| DEBUG    | func: 9| mode: 1| size: 13| data: update (118s)
Time: 12:04:07.357246| LOG      | [INFO]: received: update (118s)
Time: 12:04:07.429423| DEBUG    | func: 6| mode: 1| size: 4| data: 7.4
