Time: 16:29:31.798494| SYSTEM   | Connect events done
Time: 16:29:43.027928| SENSOR   | Yaw value received: 21.318
Time: 16:29:43.027928| DEBUG    | Yaw value is float
Time: 16:29:43.027928| SYSTEM   | Changed compass orientation
Time: 16:29:43.837111| SENSOR   | Roll value received: 0.01
Time: 16:29:43.938113| SENSOR   | Pitch value received: 0.064
Time: 16:29:44.039397| SENSOR   | Yaw value received: 21.592
Time: 16:29:44.039397| DEBUG    | Yaw value is float
Time: 16:29:44.039397| SYSTEM   | Changed compass orientation
Time: 16:29:44.950332| SENSOR   | Roll value received: 0.012
Time: 16:29:45.051085| SENSOR   | Pitch value received: 0.06
Time: 16:29:45.152145| SENSOR   | Yaw value received: 20.833
Time: 16:29:45.152145| DEBUG    | Yaw value is float
Time: 16:29:45.152145| SYSTEM   | Changed compass orientation
Time: 16:29:45.960081| SENSOR   | Roll value received: 0.019
Time: 16:29:46.060903| SENSOR   | Pitch value received: 0.029
Time: 16:29:46.162223| SENSOR   | Yaw value received: 58.561
Time: 16:29:46.162223| DEBUG    | Yaw value is float
Time: 16:29:46.162223| SYSTEM   | Changed compass orientation
Time: 16:29:46.971541| SENSOR   | Roll value received: 0.028
Time: 16:29:47.072477| SENSOR   | Pitch value received: 0.041
Time: 16:29:47.173156| SENSOR   | Yaw value received: 83.746
Time: 16:29:47.173156| DEBUG    | Yaw value is float
Time: 16:29:47.173156| SYSTEM   | Changed compass orientation
Time: 16:29:47.982888| SENSOR   | Roll value received: 0.025
Time: 16:29:48.084204| SENSOR   | Pitch value received: 0.04
Time: 16:29:48.185036| SENSOR   | Yaw value received: 83.103
Time: 16:29:48.185036| DEBUG    | Yaw value is float
Time: 16:29:48.185036| SYSTEM   | Changed compass orientation
Time: 16:29:48.992618| SENSOR   | Roll value received: -0.201
Time: 16:29:49.093562| SENSOR   | Pitch value received: 0.095
Time: 16:29:49.194380| SENSOR   | Yaw value received: 84.596
Time: 16:29:49.194380| DEBUG    | Yaw value is float
Time: 16:29:49.194380| SYSTEM   | Changed compass orientation
Time: 16:29:50.002772| SENSOR   | Roll value received: -0.313
Time: 16:29:50.103397| SENSOR   | Pitch value received: 0.115
Time: 16:29:50.203596| SENSOR   | Yaw value received: 78.928
Time: 16:29:50.203596| DEBUG    | Yaw value is float
Time: 16:29:50.203596| SYSTEM   | Changed compass orientation
Time: 16:29:51.013654| SENSOR   | Roll value received: -0.173
Time: 16:29:51.114793| SENSOR   | Pitch value received: -0.012
Time: 16:29:51.215631| SENSOR   | Yaw value received: 61.07
Time: 16:29:51.215631| DEBUG    | Yaw value is float
Time: 16:29:51.215631| SYSTEM   | Changed compass orientation
Time: 16:29:52.236438| SENSOR   | Roll value received: 0.207
Time: 16:29:52.336899| SENSOR   | Pitch value received: 0.026
Time: 16:29:52.437799| SENSOR   | Yaw value received: 88.85
Time: 16:29:52.437799| DEBUG    | Yaw value is float
Time: 16:29:52.437799| SYSTEM   | Changed compass orientation
Time: 16:29:53.247548| SENSOR   | Roll value received: 0.317
Time: 16:29:53.348637| SENSOR   | Pitch value received: 0.083
Time: 16:29:53.449719| SENSOR   | Yaw value received: -4.293
Time: 16:29:53.449719| DEBUG    | Yaw value is float
Time: 16:29:53.449719| SYSTEM   | Changed compass orientation
Time: 16:29:54.259152| SENSOR   | Roll value received: 2.596
Time: 16:29:54.360152| SENSOR   | Pitch value received: nan
Time: 16:29:54.461435| SENSOR   | Yaw value received: 106.325
Time: 16:29:54.461435| DEBUG    | Yaw value is float
Time: 16:29:54.461435| SYSTEM   | Changed compass orientation
Time: 16:29:55.268913| SENSOR   | Roll value received: 1.049
Time: 16:29:55.369803| SENSOR   | Pitch value received: -0.432
Time: 16:29:55.470928| SENSOR   | Yaw value received: -82.952
Time: 16:29:55.470928| DEBUG    | Yaw value is float
Time: 16:29:55.470928| SYSTEM   | Changed compass orientation
Time: 16:29:56.281069| SENSOR   | Roll value received: 0.416
Time: 16:29:56.382072| SENSOR   | Pitch value received: 0.175
Time: 16:29:56.483226| SENSOR   | Yaw value received: -46.365
Time: 16:29:56.483226| DEBUG    | Yaw value is float
Time: 16:29:56.483226| SYSTEM   | Changed compass orientation
Time: 16:29:57.293894| SENSOR   | Roll value received: 0.059
Time: 16:29:57.394847| SENSOR   | Pitch value received: -0.001
Time: 16:29:57.495981| SENSOR   | Yaw value received: 97.172
Time: 16:29:57.495981| DEBUG    | Yaw value is float
Time: 16:29:57.495981| SYSTEM   | Changed compass orientation
Time: 16:29:58.305161| SENSOR   | Roll value received: -0.014
Time: 16:29:58.405978| SENSOR   | Pitch value received: 0.04
Time: 16:29:58.506150| SENSOR   | Yaw value received: 66.963
Time: 16:29:58.506150| DEBUG    | Yaw value is float
Time: 16:29:58.506150| SYSTEM   | Changed compass orientation
Time: 16:29:59.316404| SENSOR   | Roll value received: -0.015
Time: 16:29:59.417314| SENSOR   | Pitch value received: 0.047
Time: 16:29:59.518297| SENSOR   | Yaw value received: 68.327
Time: 16:29:59.518297| DEBUG    | Yaw value is float
Time: 16:29:59.518297| SYSTEM   | Changed compass orientation
Time: 16:30:00.428092| SENSOR   | Roll value received: -0.015
Time: 16:30:00.528933| SENSOR   | Pitch value received: 0.047
Time: 16:30:00.630142| SENSOR   | Yaw value received: 68.994
Time: 16:30:00.630142| DEBUG    | Yaw value is float
Time: 16:30:00.630142| SYSTEM   | Changed compass orientation
Time: 16:30:01.438680| SENSOR   | Roll value received: -0.014
Time: 16:30:01.539506| SENSOR   | Pitch value received: 0.038
Time: 16:30:01.640763| SENSOR   | Yaw value received: 70.637
Time: 16:30:01.640763| DEBUG    | Yaw value is float
Time: 16:30:01.640763| SYSTEM   | Changed compass orientation
Time: 16:30:02.448394| SENSOR   | Roll value received: -0.014
Time: 16:30:02.549102| SENSOR   | Pitch value received: 0.045
Time: 16:30:02.649825| SENSOR   | Yaw value received: 69.822
Time: 16:30:02.649825| DEBUG    | Yaw value is float
Time: 16:30:02.649825| SYSTEM   | Changed compass orientation
Time: 16:30:03.460274| SENSOR   | Roll value received: -0.014
Time: 16:30:03.561253| SENSOR   | Pitch value received: 0.046
Time: 16:30:03.662107| SENSOR   | Yaw value received: 70.598
Time: 16:30:03.662107| DEBUG    | Yaw value is float
Time: 16:30:03.662107| SYSTEM   | Changed compass orientation
Time: 16:30:04.571273| SENSOR   | Roll value received: -0.013
Time: 16:30:04.672507| SENSOR   | Pitch value received: 0.049
Time: 16:30:04.772977| SENSOR   | Yaw value received: 70.614
Time: 16:30:04.772977| DEBUG    | Yaw value is float
Time: 16:30:04.772977| SYSTEM   | Changed compass orientation
Time: 16:30:05.582167| SENSOR   | Roll value received: 0.013
Time: 16:30:05.683517| SENSOR   | Pitch value received: 0.071
Time: 16:30:05.784863| SENSOR   | Yaw value received: -70.272
Time: 16:30:05.784863| DEBUG    | Yaw value is float
Time: 16:30:05.784863| SYSTEM   | Changed compass orientation
Time: 16:30:06.596164| SENSOR   | Roll value received: 0.095
Time: 16:30:06.696619| SENSOR   | Pitch value received: 0.004
Time: 16:30:06.797573| SENSOR   | Yaw value received: -27.718
Time: 16:30:06.797573| DEBUG    | Yaw value is float
Time: 16:30:06.797573| SYSTEM   | Changed compass orientation
Time: 16:30:07.708935| SENSOR   | Roll value received: 0.021
Time: 16:30:07.809992| SENSOR   | Pitch value received: 0.059
Time: 16:30:07.910965| SENSOR   | Yaw value received: -35.177
Time: 16:30:07.910965| DEBUG    | Yaw value is float
Time: 16:30:07.910965| SYSTEM   | Changed compass orientation
Time: 16:30:08.721302| SENSOR   | Roll value received: -0.007
Time: 16:30:08.822078| SENSOR   | Pitch value received: 0.06
Time: 16:30:08.922810| SENSOR   | Yaw value received: -19.594
Time: 16:30:08.922810| DEBUG    | Yaw value is float
Time: 16:30:08.922810| SYSTEM   | Changed compass orientation
Time: 16:30:09.732667| SENSOR   | Roll value received: -0.007
Time: 16:30:09.833658| SENSOR   | Pitch value received: 0.064
Time: 16:30:09.934492| SENSOR   | Yaw value received: -25.559
Time: 16:30:09.934492| DEBUG    | Yaw value is float
Time: 16:30:09.934492| SYSTEM   | Changed compass orientation
Time: 16:30:10.744500| SENSOR   | Roll value received: -0.07
Time: 16:30:10.845091| SENSOR   | Pitch value received: 0.115
Time: 16:30:10.945977| SENSOR   | Yaw value received: 133.539
Time: 16:30:10.945977| DEBUG    | Yaw value is float
Time: 16:30:10.945977| SYSTEM   | Changed compass orientation
Time: 16:30:11.756162| SENSOR   | Roll value received: -0.429
Time: 16:30:11.857362| SENSOR   | Pitch value received: 0.451
Time: 16:30:11.958564| SENSOR   | Yaw value received: 75.919
Time: 16:30:11.958564| DEBUG    | Yaw value is float
Time: 16:30:11.958564| SYSTEM   | Changed compass orientation
Time: 16:30:12.769256| SENSOR   | Roll value received: -0.209
Time: 16:30:12.870128| SENSOR   | Pitch value received: 0.064
Time: 16:30:12.971384| SENSOR   | Yaw value received: 85.331
Time: 16:30:12.971384| DEBUG    | Yaw value is float
Time: 16:30:12.971384| SYSTEM   | Changed compass orientation
Time: 16:30:13.895310| SENSOR   | Roll value received: -0.21
Time: 16:30:13.996118| SENSOR   | Pitch value received: 0.066
Time: 16:30:14.097281| SENSOR   | Yaw value received: 84.486
Time: 16:30:14.097281| DEBUG    | Yaw value is float
Time: 16:30:14.097281| SYSTEM   | Changed compass orientation
Time: 16:30:14.907420| SENSOR   | Roll value received: -0.205
Time: 16:30:15.008674| SENSOR   | Pitch value received: 0.061
Time: 16:30:15.109097| SENSOR   | Yaw value received: 84.203
Time: 16:30:15.109097| DEBUG    | Yaw value is float
Time: 16:30:15.109097| SYSTEM   | Changed compass orientation
Time: 16:30:15.919010| SENSOR   | Roll value received: -0.417
Time: 16:30:16.019822| SENSOR   | Pitch value received: 0.51
Time: 16:30:16.120706| SENSOR   | Yaw value received: 118.706
Time: 16:30:16.120706| DEBUG    | Yaw value is float
Time: 16:30:16.120706| SYSTEM   | Changed compass orientation
Time: 16:30:16.929465| SENSOR   | Roll value received: -0.417
Time: 16:30:17.029894| SENSOR   | Pitch value received: 0.543
Time: 16:30:17.130857| SENSOR   | Yaw value received: 119.385
Time: 16:30:17.130857| DEBUG    | Yaw value is float
Time: 16:30:17.130857| SYSTEM   | Changed compass orientation
Time: 16:30:17.939485| SENSOR   | Roll value received: -0.415
Time: 16:30:18.040827| SENSOR   | Pitch value received: 0.548
Time: 16:30:18.141037| SENSOR   | Yaw value received: 119.691
Time: 16:30:18.141037| DEBUG    | Yaw value is float
Time: 16:30:18.141037| SYSTEM   | Changed compass orientation
Time: 16:30:18.951587| SENSOR   | Roll value received: -0.416
Time: 16:30:19.052747| SENSOR   | Pitch value received: 0.546
Time: 16:30:19.154002| SENSOR   | Yaw value received: 120.467
Time: 16:30:19.154002| DEBUG    | Yaw value is float
Time: 16:30:19.154002| SYSTEM   | Changed compass orientation
Time: 16:30:19.963248| SENSOR   | Roll value received: -0.422
Time: 16:30:20.164916| SENSOR   | Pitch value received: 0.544
Time: 16:30:20.265912| SENSOR   | Yaw value received: 119.814
Time: 16:30:20.265912| DEBUG    | Yaw value is float
Time: 16:30:20.265912| SYSTEM   | Changed compass orientation
Time: 16:30:21.190180| SENSOR   | Roll value received: -0.423
Time: 16:30:21.291033| SENSOR   | Pitch value received: 0.545
Time: 16:30:21.392124| SENSOR   | Yaw value received: 119.602
Time: 16:30:21.392124| DEBUG    | Yaw value is float
Time: 16:30:21.392124| SYSTEM   | Changed compass orientation
Time: 16:30:22.202978| SENSOR   | Roll value received: -0.426
Time: 16:30:22.303673| SENSOR   | Pitch value received: 0.542
Time: 16:30:22.404834| SENSOR   | Yaw value received: 119.739
Time: 16:30:22.404834| DEBUG    | Yaw value is float
Time: 16:30:22.404834| SYSTEM   | Changed compass orientation
Time: 16:30:23.215712| SENSOR   | Roll value received: -0.426
Time: 16:30:23.317003| SENSOR   | Pitch value received: 0.544
Time: 16:30:23.418273| SENSOR   | Yaw value received: 120.296
Time: 16:30:23.418273| DEBUG    | Yaw value is float
Time: 16:30:23.418273| SYSTEM   | Changed compass orientation
Time: 16:30:24.228241| SENSOR   | Roll value received: -0.423
Time: 16:30:24.329171| SENSOR   | Pitch value received: 0.541
Time: 16:30:24.430354| SENSOR   | Yaw value received: 119.46
Time: 16:30:24.430354| DEBUG    | Yaw value is float
Time: 16:30:24.430354| SYSTEM   | Changed compass orientation
Time: 16:30:25.239562| SENSOR   | Roll value received: -0.428
Time: 16:30:25.340266| SENSOR   | Pitch value received: 0.539
Time: 16:30:25.441488| SENSOR   | Yaw value received: 120.024
Time: 16:30:25.441488| DEBUG    | Yaw value is float
Time: 16:30:25.441488| SYSTEM   | Changed compass orientation
Time: 16:30:26.252222| SENSOR   | Roll value received: -0.427
Time: 16:30:26.353189| SENSOR   | Pitch value received: 0.539
Time: 16:30:26.454039| SENSOR   | Yaw value received: 120.374
Time: 16:30:26.454039| DEBUG    | Yaw value is float
Time: 16:30:26.454039| SYSTEM   | Changed compass orientation
Time: 16:30:27.264255| SENSOR   | Roll value received: -0.427
Time: 16:30:27.365323| SENSOR   | Pitch value received: 0.538
Time: 16:30:27.466531| SENSOR   | Yaw value received: 119.925
Time: 16:30:27.466531| DEBUG    | Yaw value is float
Time: 16:30:27.466531| SYSTEM   | Changed compass orientation
Time: 16:30:28.375835| SENSOR   | Roll value received: -0.428
Time: 16:30:28.476671| SENSOR   | Pitch value received: 0.539
Time: 16:30:28.577660| SENSOR   | Yaw value received: 120.339
Time: 16:30:28.577660| DEBUG    | Yaw value is float
Time: 16:30:28.577660| SYSTEM   | Changed compass orientation
Time: 16:30:29.387145| SENSOR   | Roll value received: -0.43
Time: 16:30:29.488116| SENSOR   | Pitch value received: 0.539
Time: 16:30:29.589345| SENSOR   | Yaw value received: 120.204
Time: 16:30:29.589345| DEBUG    | Yaw value is float
Time: 16:30:29.589345| SYSTEM   | Changed compass orientation
Time: 16:30:30.399338| SENSOR   | Roll value received: -0.432
Time: 16:30:30.500549| SENSOR   | Pitch value received: 0.538
Time: 16:30:30.601426| SENSOR   | Yaw value received: 119.95
Time: 16:30:30.601426| DEBUG    | Yaw value is float
Time: 16:30:30.601426| SYSTEM   | Changed compass orientation
Time: 16:30:31.411424| SENSOR   | Roll value received: -0.433
Time: 16:30:31.512304| SENSOR   | Pitch value received: 0.535
Time: 16:30:31.613289| SENSOR   | Yaw value received: 119.838
Time: 16:30:31.613289| DEBUG    | Yaw value is float
Time: 16:30:31.613289| SYSTEM   | Changed compass orientation
Time: 16:30:32.421608| SENSOR   | Roll value received: -0.431
Time: 16:30:32.522833| SENSOR   | Pitch value received: 0.537
Time: 16:30:32.623810| SENSOR   | Yaw value received: 120.708
Time: 16:30:32.623810| DEBUG    | Yaw value is float
Time: 16:30:32.623810| SYSTEM   | Changed compass orientation
Time: 16:30:33.276926| SYSTEM   | Device ZigBee closed
Time: 16:30:33.277923| SYSTEM   | Thread to update gui ended
