Time: 09:16:19.596399| SYSTEM   | Connect events done
Time: 09:16:40.845058| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:41.880610| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:41.984610| LOG      | [WARNING]: received: CA GUY
Time: 09:16:42.088614| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:43.225625| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:43.329626| LOG      | [WARNING]: received: CA GUY
Time: 09:16:43.433625| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:44.278530| SYSTEM   | Log level error set to True
Time: 09:16:44.574530| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:44.678529| LOG      | [WARNING]: received: CA GUY
Time: 09:16:44.782530| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:45.822527| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:45.926527| LOG      | [WARNING]: received: CA GUY
Time: 09:16:46.030564| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:47.172227| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:47.276227| LOG      | [WARNING]: received: CA GUY
Time: 09:16:47.380227| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:48.513318| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:48.621283| LOG      | [WARNING]: received: CA GUY
Time: 09:16:48.725280| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:49.761856| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:49.845856| SYSTEM   | Log level info set to False
Time: 09:16:49.865855| LOG      | [WARNING]: received: CA GUY
Time: 09:16:49.966864| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:51.110862| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:51.214862| LOG      | [WARNING]: received: CA GUY
Time: 09:16:51.318862| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:52.459462| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:52.563461| LOG      | [WARNING]: received: CA GUY
Time: 09:16:52.667618| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:53.701256| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:53.805261| LOG      | [WARNING]: received: CA GUY
Time: 09:16:53.909256| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:55.052486| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:55.156487| LOG      | [WARNING]: received: CA GUY
Time: 09:16:55.260522| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:56.404519| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:56.491593| SYSTEM   | Log level warning set to False
Time: 09:16:56.507597| LOG      | [WARNING]: received: CA GUY
Time: 09:16:56.611558| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:57.654206| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:57.758206| LOG      | [WARNING]: received: CA GUY
Time: 09:16:57.862204| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:16:58.098205| SYSTEM   | Log level error set to False
Time: 09:16:59.005742| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:16:59.109779| LOG      | [WARNING]: received: CA GUY
Time: 09:16:59.213744| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:00.035875| SYSTEM   | Log level warning set to False
Time: 09:17:00.345091| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:00.449091| LOG      | [WARNING]: received: CA GUY
Time: 09:17:00.553091| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:01.595537| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:01.699538| LOG      | [WARNING]: received: CA GUY
Time: 09:17:01.803538| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:02.491537| SYSTEM   | Log level warning set to False
Time: 09:17:02.941068| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:03.045068| LOG      | [WARNING]: received: CA GUY
Time: 09:17:03.145658| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:04.286169| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:04.390169| LOG      | [WARNING]: received: CA GUY
Time: 09:17:04.494175| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:05.521331| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:05.625332| LOG      | [WARNING]: received: CA GUY
Time: 09:17:05.729366| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:06.874253| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:06.978252| LOG      | [WARNING]: received: CA GUY
Time: 09:17:07.082289| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:08.218703| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:08.322704| LOG      | [WARNING]: received: CA GUY
Time: 09:17:08.426704| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:09.459890| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:09.563890| LOG      | [WARNING]: received: CA GUY
Time: 09:17:09.664905| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:10.807357| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:10.911355| LOG      | [WARNING]: received: CA GUY
Time: 09:17:11.015358| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:12.159507| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:12.263507| LOG      | [WARNING]: received: CA GUY
Time: 09:17:12.367505| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:13.400391| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:13.504388| LOG      | [WARNING]: received: CA GUY
Time: 09:17:13.608389| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:14.747846| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:14.848174| LOG      | [WARNING]: received: CA GUY
Time: 09:17:14.952172| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:16.094057| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:16.198021| LOG      | [WARNING]: received: CA GUY
Time: 09:17:16.299119| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:17.341005| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:17.445006| LOG      | [WARNING]: received: CA GUY
Time: 09:17:17.549005| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:18.690350| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:18.794352| LOG      | [WARNING]: received: CA GUY
Time: 09:17:18.898346| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:20.030404| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:20.134401| LOG      | [WARNING]: received: CA GUY
Time: 09:17:20.238438| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:21.278401| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:21.382409| LOG      | [WARNING]: received: CA GUY
Time: 09:17:21.484177| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:22.628177| LOG      | [INFO]: received: Bien ou Bien?
Time: 09:17:22.732141| LOG      | [WARNING]: received: CA GUY
Time: 09:17:22.836144| LOG      | [ERROR]: received: CA GUY FORT
Time: 09:17:23.424647| SYSTEM   | Device ZigBee closed
Time: 09:17:23.424647| SYSTEM   | Thread to update gui ended
